age,gender,senior_citizen,has_partner,has_dependents,tenure_months,contract_type,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,monthly_charges,total_charges,data_usage_gb,num_tech_tickets,num_admin_tickets,satisfaction_score,num_services,avg_monthly_spend,charge_per_service,is_high_value,tenure_group,ticket_total,has_any_ticket,charge_x_tenure,low_satisfaction
55,Female,0,0,0,51,Month-to-Month,0,No Phone,Fiber Optic,Yes,No,Yes,Yes,No,Yes,1,Mailed Check,87.21,4441.2,30.97,2,0,4.1,4,87.08235294117647,21.8025,87.21,49+ mo,2,1,4447.71,0
53,Male,0,1,0,46,One Year,1,Yes,Fiber Optic,No,Yes,No,No,Yes,No,1,Bank Transfer,83.03,3796.28,15.47,1,2,4.2,3,82.52782608695652,27.676666666666666,83.03,25-48 mo,3,1,3819.38,0
31,Female,0,1,0,7,Two Year,1,No,DSL,Yes,Yes,Yes,No,No,No,1,Credit Card,63.41,424.03,24.74,2,0,1.6,4,60.575714285714284,15.8525,63.41,0-12 mo,2,1,443.87,1
22,Female,0,0,1,9,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,No,Yes,No,0,Mailed Check,85.88,764.33,4.6,0,1,2.9,3,84.92555555555556,28.626666666666665,85.88,0-12 mo,1,1,772.92,1
49,Female,0,1,1,71,Month-to-Month,1,Yes,DSL,No,No,No,Yes,No,Yes,1,Mailed Check,80.6,5744.58,33.33,1,0,5.0,3,80.90957746478873,26.866666666666664,80.6,49+ mo,1,1,5722.599999999999,0
61,Male,1,1,0,3,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,36.27,86.43,0.0,0,1,1.8,1,28.810000000000002,36.27,36.27,0-12 mo,1,1,108.81,1
67,Male,1,0,0,5,Month-to-Month,1,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,1,Electronic Check,101.34,547.98,14.04,1,0,2.6,4,109.596,25.335,101.34,0-12 mo,1,1,506.70000000000005,1
32,Male,0,1,0,3,One Year,1,No,Fiber Optic,Yes,Yes,No,No,No,No,0,Bank Transfer,90.14,269.08,30.93,2,0,4.5,3,89.69333333333333,30.046666666666667,90.14,0-12 mo,2,1,270.42,0
52,Male,0,1,0,1,Month-to-Month,1,No,Fiber Optic,Yes,Yes,No,No,No,No,0,Mailed Check,69.91,72.92,3.85,1,1,2.7,3,72.92,23.30333333333333,69.91,0-12 mo,2,1,69.91,1
41,Male,0,1,0,14,Month-to-Month,1,No,Fiber Optic,No,No,No,Yes,Yes,Yes,0,Electronic Check,85.11,1196.52,19.46,0,0,3.2,4,85.46571428571428,21.2775,85.11,13-24 mo,0,0,1191.54,0
51,Male,0,0,0,62,One Year,1,No,DSL,Yes,Yes,No,No,Yes,No,1,Credit Card,52.05,3222.24,10.32,3,1,2.6,4,51.971612903225804,13.0125,52.05,49+ mo,4,1,3227.1,1
57,Male,0,0,0,3,One Year,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,0,Bank Transfer,94.54,293.49,2.13,0,1,3.0,5,97.83,18.908,94.54,0-12 mo,1,1,283.62,0
20,Female,0,1,1,14,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,No,No,No,1,Credit Card,65.0,946.38,0.5,3,1,1.2,2,67.59857142857143,32.5,65.0,13-24 mo,4,1,910.0,1
37,Female,0,0,1,72,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,35.9,2579.0,0.0,0,0,2.7,1,35.81944444444444,35.9,35.9,49+ mo,0,0,2584.7999999999997,1
28,Female,0,1,0,10,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,Yes,Yes,0,Electronic Check,87.95,868.49,62.82,2,0,3.3,3,86.849,29.316666666666666,87.95,0-12 mo,2,1,879.5,0
37,Female,0,0,1,3,One Year,1,No,Fiber Optic,Yes,Yes,No,No,No,No,1,Credit Card,87.94,260.18,7.07,1,4,3.9,3,86.72666666666667,29.313333333333333,87.94,0-12 mo,5,1,263.82,0
64,Male,1,0,0,17,Month-to-Month,1,No,DSL,Yes,No,Yes,No,Yes,Yes,1,Mailed Check,70.38,1196.29,56.85,0,1,4.6,5,70.37,14.075999999999999,70.38,13-24 mo,1,1,1196.46,0
31,Female,0,0,0,72,Month-to-Month,1,No,DSL,No,No,Yes,No,No,No,1,Credit Card,45.01,3237.6,12.36,0,1,2.2,2,44.96666666666667,22.505,45.01,49+ mo,1,1,3240.72,1
68,Female,1,0,0,6,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,Yes,No,0,Mailed Check,94.65,588.07,18.63,2,0,3.0,2,98.01166666666667,47.325,94.65,0-12 mo,2,1,567.9000000000001,0
66,Female,1,1,1,11,Two Year,1,No,DSL,No,No,No,No,Yes,Yes,1,Bank Transfer,72.72,772.67,30.38,1,3,3.6,3,70.24272727272727,24.24,72.72,0-12 mo,4,1,799.92,0
30,Male,0,0,1,67,One Year,1,Yes,Fiber Optic,No,No,Yes,No,No,Yes,1,Credit Card,98.72,6639.99,8.88,1,1,4.2,3,99.10432835820895,32.906666666666666,98.72,49+ mo,2,1,6614.24,0
41,Female,0,1,0,63,Month-to-Month,1,Yes,Fiber Optic,No,No,No,Yes,Yes,No,0,Bank Transfer,80.09,5071.21,57.1,1,0,2.2,3,80.49539682539682,26.69666666666667,80.09,49+ mo,1,1,5045.67,1
26,Male,0,0,1,23,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,28.2,662.51,0.0,4,2,4.4,1,28.804782608695653,28.2,28.2,13-24 mo,6,1,648.6,0
53,Female,0,0,0,33,Month-to-Month,1,No,DSL,No,No,Yes,No,Yes,No,0,Mailed Check,53.53,1797.91,25.17,2,1,3.9,3,54.482121212121214,17.843333333333334,53.53,25-48 mo,3,1,1766.49,0
39,Male,0,1,0,44,Month-to-Month,1,No,DSL,No,No,No,No,No,No,1,Mailed Check,48.25,2117.81,5.88,2,0,2.5,1,48.132045454545455,48.25,48.25,25-48 mo,2,1,2123.0,1
18,Male,0,1,1,23,Month-to-Month,1,Yes,DSL,No,No,No,No,No,No,0,Mailed Check,55.91,1296.69,13.56,0,2,5.0,1,56.377826086956524,55.91,55.91,13-24 mo,2,1,1285.9299999999998,0
46,Male,0,0,0,3,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,34.31,112.77,0.0,4,1,,1,37.589999999999996,34.31,34.31,0-12 mo,5,1,102.93,0
38,Male,0,0,0,6,Month-to-Month,1,No,DSL,No,No,No,No,No,Yes,0,Credit Card,54.38,351.01,53.84,0,2,3.3,2,58.501666666666665,27.19,54.38,0-12 mo,2,1,326.28000000000003,0
26,Female,0,0,0,72,Month-to-Month,1,No,Fiber Optic,Yes,Yes,No,Yes,No,No,1,Electronic Check,89.88,6471.36,15.7,1,0,4.2,4,89.88,22.47,89.88,49+ mo,1,1,6471.36,0
41,Female,0,1,0,9,Two Year,1,Yes,Fiber Optic,No,No,No,Yes,Yes,No,0,Credit Card,97.44,851.78,18.14,3,0,3.6,3,94.64222222222222,32.48,97.44,0-12 mo,3,1,876.96,0
37,Male,0,0,1,22,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,31.91,698.63,0.0,0,1,3.8,1,31.75590909090909,31.91,31.91,13-24 mo,1,1,702.02,0
39,Male,0,0,1,38,One Year,1,No,Fiber Optic,No,Yes,No,No,No,No,1,Electronic Check,92.2,3502.59,28.85,4,1,2.9,2,92.17342105263158,46.1,92.2,25-48 mo,5,1,3503.6,1
22,Female,0,0,1,13,One Year,1,No,DSL,No,No,No,No,No,No,1,Credit Card,59.48,795.14,21.25,1,0,4.1,1,61.16461538461538,59.48,59.48,13-24 mo,1,1,773.24,0
46,Male,0,0,0,55,Two Year,1,No,Fiber Optic,No,No,No,No,No,Yes,1,Credit Card,95.21,5269.39,60.65,2,1,2.1,2,95.80709090909092,47.605,95.21,49+ mo,3,1,5236.549999999999,1
45,Male,0,0,0,72,One Year,1,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,0,Electronic Check,108.31,7798.32,10.67,0,0,2.8,5,108.31,21.662,108.31,49+ mo,0,0,7798.32,1
19,Female,0,1,0,28,Two Year,0,No Phone,Fiber Optic,No,No,No,Yes,Yes,No,1,Electronic Check,79.31,2261.63,19.73,1,1,2.8,2,80.77250000000001,39.655,79.31,25-48 mo,2,1,2220.6800000000003,1
28,Male,0,1,0,56,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,No,Yes,1,Electronic Check,79.36,4450.33,15.83,0,0,2.7,3,79.47017857142858,26.453333333333333,79.36,49+ mo,0,0,4444.16,1
41,Male,0,1,1,40,Two Year,1,No,Fiber Optic,Yes,No,No,Yes,No,Yes,1,Credit Card,87.94,3534.43,10.37,1,3,3.7,4,88.36075,21.985,87.94,25-48 mo,4,1,3517.6,0
32,Female,0,0,0,60,Two Year,1,No,DSL,No,No,No,Yes,No,No,1,Credit Card,51.03,3082.38,20.18,0,3,3.6,2,51.373000000000005,25.515,51.03,49+ mo,3,1,3061.8,0
18,Male,0,1,1,54,One Year,1,Yes,DSL,No,No,Yes,Yes,No,No,0,Bank Transfer,69.18,3748.96,3.42,1,0,3.8,3,69.42518518518519,23.060000000000002,69.18,49+ mo,1,1,3735.7200000000003,0
46,Female,0,0,0,2,One Year,1,No,DSL,No,No,No,No,No,No,1,Electronic Check,46.29,96.74,53.39,1,1,3.7,1,48.37,46.29,46.29,0-12 mo,2,1,92.58,0
56,Female,0,0,0,31,One Year,1,No,Fiber Optic,No,No,No,No,Yes,No,0,Mailed Check,68.48,2136.05,40.77,2,0,2.2,2,68.90483870967742,34.24,68.48,25-48 mo,2,1,2122.88,1
41,Male,0,1,0,25,Month-to-Month,1,No,DSL,No,No,No,No,No,Yes,0,Bank Transfer,37.99,947.32,2.07,0,0,3.7,2,37.8928,18.995,37.99,25-48 mo,0,0,949.75,0
57,Male,0,1,0,61,Two Year,1,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,1,Mailed Check,85.86,5246.24,12.02,0,0,3.4,4,86.0039344262295,21.465,85.86,49+ mo,0,0,5237.46,0
45,Male,0,1,1,13,Two Year,1,Yes,Fiber Optic,No,No,No,No,No,No,1,Electronic Check,63.17,855.68,21.81,1,1,3.2,1,65.82153846153845,63.17,63.17,13-24 mo,2,1,821.21,0
18,Male,0,0,0,4,Two Year,1,Yes,Fiber Optic,No,No,No,Yes,No,No,0,Bank Transfer,84.23,350.91,15.38,0,0,2.8,2,87.7275,42.115,84.23,0-12 mo,0,0,336.92,1
45,Male,0,0,0,7,Month-to-Month,1,No,Fiber Optic,Yes,No,No,Yes,No,No,1,Mailed Check,82.36,564.19,2.53,0,4,4.5,3,80.59857142857143,27.453333333333333,82.36,0-12 mo,4,1,576.52,0
60,Female,1,0,0,14,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,35.79,526.41,0.0,1,2,3.4,1,37.60071428571428,35.79,35.79,13-24 mo,3,1,501.06,0
53,Female,0,1,1,13,Month-to-Month,1,Yes,DSL,No,Yes,Yes,No,No,Yes,1,Electronic Check,80.92,1033.29,43.78,3,1,2.6,4,79.48384615384614,20.23,80.92,13-24 mo,4,1,1051.96,1
34,Male,0,1,0,8,Two Year,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,19.61,158.64,0.0,1,0,1.3,0,19.83,,19.61,0-12 mo,1,1,156.88,1
38,Male,0,0,1,1,One Year,1,Yes,DSL,No,No,Yes,No,Yes,Yes,1,Electronic Check,82.05,82.05,16.67,1,1,2.0,4,82.05,20.5125,82.05,0-12 mo,2,1,82.05,1
48,Male,0,1,1,72,Month-to-Month,0,No Phone,Fiber Optic,No,No,Yes,No,No,No,1,Mailed Check,70.63,5085.36,1.03,5,1,3.1,1,70.63,70.63,70.63,49+ mo,6,1,5085.36,0
34,Female,0,0,0,9,Two Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,33.27,282.23,0.0,0,1,4.7,1,31.35888888888889,33.27,33.27,0-12 mo,1,1,299.43,0
41,Male,0,0,1,32,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,29.1,947.24,0.0,2,3,3.4,1,29.60125,29.1,29.1,25-48 mo,5,1,931.2,0
18,Male,0,0,0,25,Two Year,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,18.0,446.68,0.0,1,2,5.0,0,17.8672,,18.0,25-48 mo,3,1,450.0,0
34,Female,0,1,1,21,One Year,1,No,Fiber Optic,Yes,No,No,No,No,Yes,0,Electronic Check,74.74,1587.97,41.89,4,0,1.6,3,75.61761904761904,24.91333333333333,74.74,13-24 mo,4,1,1569.54,1
51,Female,0,1,0,26,Month-to-Month,1,Yes,DSL,No,Yes,Yes,No,No,No,1,Credit Card,66.84,1744.0,25.35,1,0,2.0,3,67.07692307692308,22.28,66.84,25-48 mo,1,1,1737.8400000000001,1
54,Female,0,1,0,13,One Year,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,0,Credit Card,102.49,1326.6,56.51,0,0,3.6,4,102.04615384615384,25.6225,102.49,13-24 mo,0,0,1332.37,0
56,Female,0,0,0,48,One Year,1,No,Fiber Optic,No,No,No,No,No,Yes,0,Credit Card,66.79,3184.43,39.57,3,0,1.6,2,66.34229166666667,33.395,66.79,25-48 mo,3,1,3205.92,1
55,Female,0,1,0,9,Month-to-Month,1,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,1,Electronic Check,103.47,951.49,16.96,2,1,4.0,5,105.72111111111111,20.694,103.47,0-12 mo,3,1,931.23,0
36,Male,0,0,1,27,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,25.39,706.2,0.0,1,0,4.0,1,26.15555555555556,25.39,25.39,25-48 mo,1,1,685.53,0
24,Male,0,0,0,24,Month-to-Month,1,No,DSL,No,Yes,No,No,No,No,0,Mailed Check,47.72,1137.13,9.49,0,0,2.7,2,47.38041666666667,23.86,47.72,13-24 mo,0,0,1145.28,1
45,Female,0,0,0,29,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,No,Yes,0,Electronic Check,76.66,2199.14,2.43,1,1,2.8,3,75.83241379310344,25.55333333333333,76.66,25-48 mo,2,1,2223.14,1
46,Male,0,0,0,19,One Year,1,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,0,Mailed Check,103.37,1932.34,88.86,0,1,,4,101.70210526315789,25.8425,103.37,13-24 mo,1,1,1964.0300000000002,0
39,Male,0,1,1,72,Month-to-Month,1,Yes,DSL,Yes,Yes,No,No,No,Yes,0,Electronic Check,72.73,5236.56,3.9,1,2,3.1,4,72.73,18.1825,72.73,49+ mo,3,1,5236.56,0
36,Female,0,0,1,68,One Year,1,No,DSL,Yes,No,Yes,No,No,Yes,1,Mailed Check,61.21,4167.37,58.8,1,0,4.0,4,61.28485294117647,15.3025,61.21,49+ mo,1,1,4162.28,0
25,Female,0,1,0,12,Month-to-Month,1,No,Fiber Optic,Yes,No,Yes,No,Yes,No,0,Bank Transfer,75.46,921.13,0.5,1,1,1.6,4,76.76083333333334,18.865,75.46,0-12 mo,2,1,905.52,1
67,Male,1,1,0,19,Two Year,1,No,Fiber Optic,No,No,No,Yes,No,Yes,0,Mailed Check,89.95,1703.91,50.08,2,0,3.4,3,89.67947368421054,29.983333333333334,89.95,13-24 mo,2,1,1709.05,0
46,Female,0,1,0,15,Month-to-Month,1,No,Fiber Optic,Yes,No,No,Yes,No,Yes,0,Bank Transfer,91.67,1400.05,7.19,1,3,3.0,4,93.33666666666666,22.9175,91.67,13-24 mo,4,1,1375.05,0
18,Female,0,1,0,40,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,27.88,1105.48,0.0,0,1,3.6,1,27.637,27.88,27.88,25-48 mo,1,1,1115.2,0
38,Female,0,0,0,14,One Year,1,No,DSL,Yes,Yes,Yes,No,No,No,0,Mailed Check,56.93,777.22,12.31,1,0,5.0,4,55.51571428571429,14.2325,56.93,13-24 mo,1,1,797.02,0
56,Male,0,0,0,51,Month-to-Month,1,No,DSL,No,Yes,No,Yes,No,Yes,1,Electronic Check,60.32,3052.88,5.34,1,1,1.5,4,59.860392156862744,15.08,60.32,49+ mo,2,1,3076.32,1
47,Male,0,0,0,11,Two Year,1,No,Fiber Optic,No,No,No,No,No,Yes,1,Credit Card,80.33,883.41,1.92,2,0,3.8,2,80.31,40.165,80.33,0-12 mo,2,1,883.63,0
45,Male,0,0,0,13,Two Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,25.35,324.59,0.0,1,2,2.9,1,24.968461538461536,25.35,25.35,13-24 mo,3,1,329.55,1
65,Female,1,1,1,6,One Year,1,Yes,Fiber Optic,No,No,No,No,No,No,1,Credit Card,85.2,495.03,93.06,1,0,4.3,1,82.505,85.2,85.2,0-12 mo,1,1,511.20000000000005,0
38,Female,0,0,0,20,Month-to-Month,0,No Phone,Fiber Optic,Yes,Yes,Yes,No,No,Yes,0,Electronic Check,68.66,1346.41,20.66,0,0,2.6,4,67.32050000000001,17.165,68.66,13-24 mo,0,0,1373.1999999999998,1
66,Female,1,0,0,21,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,44.33,923.53,0.0,0,1,3.9,1,43.977619047619044,44.33,44.33,13-24 mo,1,1,930.93,0
69,Female,1,1,0,15,One Year,1,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,1,Bank Transfer,91.69,1370.07,2.79,2,2,3.1,5,91.338,18.338,91.69,13-24 mo,4,1,1375.35,0
18,Female,0,0,0,4,Month-to-Month,0,No Phone,DSL,No,No,No,No,No,No,1,Mailed Check,44.46,177.89,53.87,1,0,4.0,0,44.4725,,44.46,0-12 mo,1,1,177.84,0
50,Female,0,1,0,43,Month-to-Month,1,No,DSL,Yes,Yes,Yes,Yes,No,No,0,Electronic Check,71.21,3100.82,6.39,0,0,5.0,5,72.11209302325582,14.241999999999999,71.21,25-48 mo,0,0,3062.0299999999997,0
59,Female,0,1,0,20,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,No,No,No,0,Bank Transfer,87.54,1751.08,54.83,0,1,3.2,2,87.554,43.77,87.54,13-24 mo,1,1,1750.8000000000002,0
44,Male,0,0,0,72,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,No,No,0,Mailed Check,70.62,5084.64,37.45,1,0,1.5,2,70.62,35.31,70.62,49+ mo,1,1,5084.64,1
56,Male,0,1,0,19,Month-to-Month,1,No,DSL,Yes,No,Yes,Yes,No,No,0,Electronic Check,69.37,1321.58,13.45,0,0,3.6,4,69.55684210526316,17.3425,69.37,13-24 mo,0,0,1318.0300000000002,0
54,Female,0,0,1,72,One Year,1,Yes,Fiber Optic,No,No,No,No,No,No,0,Mailed Check,78.89,5680.08,2.75,0,2,5.0,1,78.89,78.89,78.89,49+ mo,2,1,5680.08,0
31,Male,0,1,0,3,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,36.08,101.69,0.0,2,0,5.0,1,33.89666666666667,36.08,36.08,0-12 mo,2,1,108.24,0
31,Female,0,1,1,23,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,34.76,827.78,0.0,0,0,4.2,1,35.990434782608695,34.76,34.76,13-24 mo,0,0,799.4799999999999,0
24,Female,0,0,1,17,Two Year,1,No,Fiber Optic,No,Yes,No,No,Yes,Yes,1,Mailed Check,93.35,,38.0,0,0,3.8,4,,23.3375,93.35,13-24 mo,0,0,1586.9499999999998,0
34,Male,0,0,0,4,Month-to-Month,1,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,1,Electronic Check,74.42,275.71,104.03,1,2,1.2,4,68.9275,18.605,74.42,0-12 mo,3,1,297.68,1
20,Female,0,0,0,27,Two Year,1,No,Fiber Optic,No,No,No,No,Yes,No,0,Electronic Check,75.81,2061.47,29.19,0,4,4.3,2,76.35074074074073,37.905,75.81,25-48 mo,4,1,2046.8700000000001,0
55,Female,0,0,0,5,Month-to-Month,0,No Phone,Fiber Optic,No,Yes,Yes,No,No,Yes,1,Bank Transfer,77.54,373.3,32.47,1,0,5.0,3,74.66,25.846666666666668,77.54,0-12 mo,1,1,387.70000000000005,0
57,Female,0,0,1,22,Month-to-Month,1,Yes,DSL,Yes,No,No,No,No,No,1,Mailed Check,63.36,1426.19,16.72,1,2,2.6,2,64.82681818181818,31.68,63.36,13-24 mo,3,1,1393.92,1
18,Female,0,0,0,35,Month-to-Month,1,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,1,Bank Transfer,102.59,3605.15,11.83,3,2,1.7,5,103.00428571428571,20.518,102.59,25-48 mo,5,1,3590.65,1
48,Male,0,0,0,14,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,No,Yes,No,0,Electronic Check,88.03,1273.68,3.78,2,0,3.3,3,90.97714285714287,29.343333333333334,88.03,13-24 mo,2,1,1232.42,0
50,Female,0,0,0,58,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,37.79,2161.6,0.0,1,1,4.7,1,37.26896551724138,37.79,37.79,49+ mo,2,1,2191.82,0
35,Male,0,0,1,27,One Year,1,No,DSL,No,No,No,No,Yes,No,1,Mailed Check,66.98,1810.04,25.43,0,1,3.4,2,67.03851851851852,33.49,66.98,25-48 mo,1,1,1808.46,0
54,Male,0,1,0,13,Month-to-Month,1,No,Fiber Optic,Yes,No,No,No,No,Yes,1,Credit Card,66.23,855.94,10.22,2,0,2.9,3,65.84153846153846,22.076666666666668,66.23,13-24 mo,2,1,860.99,1
57,Male,0,0,0,4,Two Year,1,Yes,DSL,No,No,No,No,No,Yes,1,Electronic Check,57.89,225.1,3.32,1,1,3.1,2,56.275,28.945,57.89,0-12 mo,2,1,231.56,0
64,Female,1,0,0,1,Month-to-Month,1,Yes,Fiber Optic,No,Yes,No,No,No,No,0,Credit Card,81.57,98.2,36.81,0,0,2.9,2,98.2,40.785,81.57,0-12 mo,0,0,81.57,1
18,Female,0,1,1,6,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,38.14,241.07,0.0,5,1,3.1,1,40.178333333333335,38.14,38.14,0-12 mo,6,1,228.84,0
30,Female,0,1,1,15,Month-to-Month,1,No,Fiber Optic,No,No,No,No,Yes,Yes,1,Credit Card,101.84,1529.11,70.34,0,0,3.5,3,101.94066666666666,33.946666666666665,101.84,13-24 mo,0,0,1527.6000000000001,0
24,Male,0,0,0,21,Month-to-Month,1,No,DSL,No,Yes,No,No,No,No,1,Mailed Check,55.91,1173.98,2.87,2,5,2.9,2,55.90380952380953,27.955,55.91,13-24 mo,7,1,1174.11,1
18,Male,0,1,0,6,Month-to-Month,1,Yes,DSL,No,No,No,No,Yes,No,1,Electronic Check,69.14,383.6,53.2,1,1,3.0,2,63.93333333333334,34.57,69.14,0-12 mo,2,1,414.84000000000003,0
28,Male,0,1,0,1,Month-to-Month,1,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,1,Mailed Check,105.59,119.87,2.97,1,0,3.7,5,119.87,21.118000000000002,105.59,0-12 mo,1,1,105.59,0
43,Female,0,1,0,2,Month-to-Month,0,No Phone,Fiber Optic,No,No,No,No,Yes,No,1,Mailed Check,60.56,103.76,31.49,0,0,2.9,1,51.88,60.56,60.56,0-12 mo,0,0,121.12,1
48,Female,0,1,0,25,Month-to-Month,1,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,1,Electronic Check,100.03,2532.71,36.86,0,1,3.1,5,101.3084,20.006,100.03,25-48 mo,1,1,2500.75,0
42,Male,0,1,0,11,Two Year,0,No Phone,Fiber Optic,No,No,No,No,Yes,No,1,Credit Card,68.52,752.41,3.84,1,1,2.8,1,68.40090909090908,68.52,68.52,0-12 mo,2,1,753.7199999999999,1
44,Female,0,1,0,33,Two Year,1,Yes,Fiber Optic,No,No,No,No,No,No,0,Electronic Check,87.82,,11.23,1,0,3.6,1,,87.82,87.82,25-48 mo,1,1,2898.06,0
20,Male,0,1,0,24,Two Year,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,23.79,538.53,0.0,1,0,5.0,0,22.43875,,23.79,13-24 mo,1,1,570.96,0
34,Male,0,0,1,72,Two Year,1,No,Fiber Optic,No,Yes,No,No,Yes,No,0,Credit Card,97.62,7028.64,53.56,1,0,5.0,3,97.62,32.54,97.62,49+ mo,1,1,7028.64,0
41,Female,0,1,0,3,Month-to-Month,1,No,DSL,No,Yes,No,No,Yes,No,1,Electronic Check,58.88,186.95,4.36,2,0,3.8,3,62.31666666666666,19.62666666666667,58.88,0-12 mo,2,1,176.64000000000001,0
37,Female,0,1,1,36,One Year,1,No,Fiber Optic,Yes,No,No,No,No,Yes,0,Electronic Check,75.89,2698.5,6.98,3,2,3.7,3,74.95833333333333,25.296666666666667,75.89,25-48 mo,5,1,2732.04,0
55,Female,0,0,0,72,One Year,1,Yes,Fiber Optic,No,Yes,Yes,No,No,No,0,Mailed Check,78.07,5609.95,7.82,4,1,,3,77.91597222222222,26.02333333333333,78.07,49+ mo,5,1,5621.039999999999,0
18,Female,0,0,0,14,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,No,No,0,Bank Transfer,78.72,1102.99,34.47,1,0,2.1,2,78.785,39.36,78.72,13-24 mo,1,1,1102.08,1
54,Male,0,1,0,4,Month-to-Month,1,No,DSL,No,Yes,Yes,No,Yes,Yes,1,Mailed Check,77.23,339.54,80.8,2,0,1.5,5,84.885,15.446000000000002,77.23,0-12 mo,2,1,308.92,1
18,Female,0,1,1,15,One Year,1,Yes,DSL,Yes,No,Yes,No,Yes,No,0,Electronic Check,63.49,968.09,31.44,3,0,4.2,4,64.53933333333333,15.8725,63.49,13-24 mo,3,1,952.35,0
29,Male,0,1,0,1,One Year,0,No Phone,Fiber Optic,Yes,No,Yes,Yes,Yes,No,1,Mailed Check,95.14,95.14,32.39,1,1,3.7,4,95.14,23.785,95.14,0-12 mo,2,1,95.14,0
29,Male,0,0,0,11,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,No,Yes,1,Mailed Check,85.25,917.09,54.38,0,0,,3,83.37181818181818,28.416666666666668,85.25,0-12 mo,0,0,937.75,0
48,Female,0,1,0,9,Month-to-Month,1,No,Fiber Optic,Yes,No,No,Yes,No,No,0,Mailed Check,74.64,713.09,16.71,0,1,2.1,3,79.23222222222222,24.88,74.64,0-12 mo,1,1,671.76,1
58,Female,0,0,0,44,One Year,1,No,Fiber Optic,No,Yes,No,No,Yes,No,1,Credit Card,78.52,3473.04,69.0,2,1,1.9,3,78.93272727272728,26.173333333333332,78.52,25-48 mo,3,1,3454.8799999999997,1
26,Male,0,0,0,13,Two Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,26.69,344.81,0.0,0,1,3.2,1,26.523846153846154,26.69,26.69,13-24 mo,1,1,346.97,0
